Homo sapiens	KCTD17	79734
Homo sapiens	KCTD18	130535
Canis lupus familiaris	KCTD18	488464
Mus musculus	Kctd18	51960
Homo sapiens	KCTD19	146212
Mus musculus	Kctd19	279499
Canis lupus familiaris	KCTD19	479689
Homo sapiens	KCTD20	222658
Canis lupus familiaris	KCTD20	474889
Mus musculus	Kctd20	66989
Homo sapiens	KCTD21	283219
Canis lupus familiaris	KCTD21	608875
Mus musculus	Kctd21	622320
Homo sapiens	KCTD2	23510
Canis lupus familiaris	KCTD2	609652
Mus musculus	Kctd2	70382
Mus musculus	Kctd3	226823
Canis lupus familiaris	KCTD3	478960
Homo sapiens	KCTD3	51133
Homo sapiens	KCTD4	386618
Canis lupus familiaris	KCTD4	485456
Mus musculus	Kctd4	67516
Canis lupus familiaris	KCTD5	490058
Homo sapiens	KCTD5	54442
Mus musculus	Kctd5	69259
Canis lupus familiaris	KCTD6	100855620
Homo sapiens	KCTD6	200845
Mus musculus	Kctd6	71393
Canis lupus familiaris	KCTD7	119872131
Homo sapiens	KCTD7	154881
Mus musculus	Kctd7	212919
Mus musculus	Kctd8	243043
Homo sapiens	KCTD8	386617
Canis lupus familiaris	KCTD8	610705
Mus musculus	Kctd9	105440
Canis lupus familiaris	KCTD9	486109
Homo sapiens	KCTD9	54793
Homo sapiens	KDELR1	10945
Canis lupus familiaris	KDELR1	484406
Mus musculus	Kdelr1	68137
Homo sapiens	KDELR2	11014
Canis lupus familiaris	KDELR2	612839
Mus musculus	Kdelr2	66913
Mus musculus	Kdelr3	105785
Homo sapiens	KDELR3	11015
Canis lupus familiaris	KDELR3	474509
Homo sapiens	KDF1	126695
Canis lupus familiaris	KDF1	612121
Mus musculus	Kdf1	69073
Homo sapiens	KDM1A	23028
Canis lupus familiaris	KDM1A	478193
Mus musculus	Kdm1a	99982
Mus musculus	Kdm1b	218214
Homo sapiens	KDM1B	221656
Canis lupus familiaris	KDM1B	478733
Mus musculus	Kdm2a	225876
Homo sapiens	KDM2A	22992
Canis lupus familiaris	KDM2A	483702
Mus musculus	Kdm2b	30841
Canis lupus familiaris	KDM2B	486262
Homo sapiens	KDM2B	84678
Mus musculus	Kdm3a	104263
Canis lupus familiaris	KDM3A	475763
Homo sapiens	KDM3A	55818
Mus musculus	Kdm3b	277250
Canis lupus familiaris	KDM3B	474695
Homo sapiens	KDM3B	51780
Mus musculus	Kdm4a	230674
Canis lupus familiaris	KDM4A	482530
Homo sapiens	KDM4A	9682
Mus musculus	Kdm4b	193796
Homo sapiens	KDM4B	23030
Canis lupus familiaris	KDM4B	476741
Homo sapiens	KDM4C	23081
Canis lupus familiaris	KDM4C	474704
Mus musculus	Kdm4c	76804
Mus musculus	Kdm4d	244694
Homo sapiens	KDM4D	55693
Homo sapiens	KDM4E	390245
Mus musculus	Kdm5a	214899
Canis lupus familiaris	KDM5A	477727
Homo sapiens	KDM5A	5927
Homo sapiens	KDM5B	10765
Canis lupus familiaris	KDM5B	479999
Mus musculus	Kdm5b	75605
Mus musculus	Kdm5c	20591
Canis lupus familiaris	KDM5C	491894
Homo sapiens	KDM5C	8242
Homo sapiens	KDM5D	8284
Mus musculus	Kdm6a	22289
Canis lupus familiaris	KDM6A	491845
Homo sapiens	KDM6A	7403
Mus musculus	Kdm6b	216850
Homo sapiens	KDM6B	23135
Canis lupus familiaris	KDM6B	489481
Mus musculus	Kdm7a	338523
Canis lupus familiaris	KDM7A	482769
Homo sapiens	KDM7A	80853
Canis lupus familiaris	KDM8	608058
Mus musculus	Kdm8	77035
Homo sapiens	KDM8	79831
Mus musculus	Kdr	16542
Homo sapiens	KDR	3791
Canis lupus familiaris	KDR	482154
Homo sapiens	KDSR	2531
Canis lupus familiaris	KDSR	609655
Mus musculus	Kdsr	70750
Canis lupus familiaris	KEAP1	476713
Mus musculus	Keap1	50868
Homo sapiens	KEAP1	9817
Canis lupus familiaris	KEL	100855519
Mus musculus	Kel	23925
Homo sapiens	KEL	3792
Homo sapiens	KERA	11081
Mus musculus	Kera	16545
Canis lupus familiaris	KERA	482598
Homo sapiens	KHDC1	80759
Homo sapiens	KHDC1L	100129128
Homo sapiens	KHDC3L	154288
Canis lupus familiaris	KHDC3L	481879
Mus musculus	Khdc3	66991
Homo sapiens	KHDC4	22889
Canis lupus familiaris	KHDC4	612936
Mus musculus	Khdc4	74200
Homo sapiens	KHDRBS1	10657
Mus musculus	Khdrbs1	20218
Canis lupus familiaris	KHDRBS1	487316
Mus musculus	Khdrbs2	170771
Homo sapiens	KHDRBS2	202559
Canis lupus familiaris	KHDRBS2	481859
Homo sapiens	KHDRBS3	10656
Mus musculus	Khdrbs3	13992
Canis lupus familiaris	KHDRBS3	475106
Canis lupus familiaris	KHK	100170647
Mus musculus	Khk	16548
Homo sapiens	KHK	3795
Canis lupus familiaris	KHNYN	100683998
Mus musculus	Khnyn	219094
Homo sapiens	KHNYN	23351
Mus musculus	Khsrp	16549
Canis lupus familiaris	KHSRP	485022
Homo sapiens	KHSRP	8570
Canis lupus familiaris	KIAA0040	106559027
Mus musculus	4930523C07Rik	67647
Homo sapiens	KIAA0040	9674
Canis lupus familiaris	KIAA0100	480625
Mus musculus	2610507B11Rik	72503
Homo sapiens	KIAA0100	9703
Mus musculus	D5Ertd579e	320661
Canis lupus familiaris	KIAA0232	610307
Homo sapiens	KIAA0232	9778
Mus musculus	D130043K22Rik	210108
Canis lupus familiaris	KIAA0319	478736
Homo sapiens	KIAA0319	9856
Mus musculus	AU040320	100317
Canis lupus familiaris	KIAA0319L	482483
Homo sapiens	KIAA0319L	79932
Canis lupus familiaris	KIAA0408	111098306
Mus musculus	9330159F19Rik	212448
Homo sapiens	KIAA0408	9729
Mus musculus	6430548M08Rik	234797
Canis lupus familiaris	KIAA0513	489675
Homo sapiens	KIAA0513	9764
Canis lupus familiaris	KIAA0586	480340
Mus musculus	2700049A03Rik	76967
Homo sapiens	KIAA0586	9786
Canis lupus familiaris	KIAA0753	607016
Mus musculus	4933427D14Rik	74477
Homo sapiens	KIAA0753	9851
Mus musculus	D830031N03Rik	442834
Homo sapiens	KIAA0754	643314
Homo sapiens	KIAA0825	285600
Canis lupus familiaris	KIAA0825	609433
Mus musculus	2210408I21Rik	72371
Homo sapiens	KIAA0895	23366
Canis lupus familiaris	KIAA0895	482400
Mus musculus	9530077C05Rik	68283
Canis lupus familiaris	KIAA0895L	106557452
Homo sapiens	KIAA0895L	653319
Mus musculus	4931428F04Rik	74356
Mus musculus	5031439G07Rik	223739
Homo sapiens	KIAA0930	23313
Canis lupus familiaris	KIAA0930	481210
Mus musculus	4932438A13Rik	229227
Canis lupus familiaris	KIAA1109	483843
Homo sapiens	KIAA1109	84162
Canis lupus familiaris	KIAA1143	476657
Homo sapiens	KIAA1143	57456
Mus musculus	1110059G10Rik	66202
Homo sapiens	KIAA1191	57179
Canis lupus familiaris	KIAA1191	612877
Mus musculus	4833439L19Rik	97820
Mus musculus	Gm14569	101055983
Canis lupus familiaris	KIAA1210	492091
Homo sapiens	KIAA1210	57481
Mus musculus	Etl4	208618
Homo sapiens	KIAA1217	56243
Canis lupus familiaris	KIAA1217	607411
Mus musculus	AW554918	225289
Canis lupus familiaris	KIAA1328	480155
Homo sapiens	KIAA1328	57536
Homo sapiens	KIAA1522	57648
Canis lupus familiaris	KIAA1522	611800
Mus musculus	C77080	97130
Mus musculus	D630045J12Rik	330286
Canis lupus familiaris	KIAA1549	482778
Homo sapiens	KIAA1549	57670
Mus musculus	D430041D05Rik	241589
Homo sapiens	KIAA1549L	25758
Canis lupus familiaris	KIAA1549L	483433
Canis lupus familiaris	KIAA1586	119874188
Homo sapiens	KIAA1586	57691
Canis lupus familiaris	KIAA1614	100856579
Mus musculus	BC034090	207792
Homo sapiens	KIAA1614	57710
Mus musculus	2900026A02Rik	243219
Canis lupus familiaris	KIAA1671	611748
Homo sapiens	KIAA1671	85379
Mus musculus	D630003M21Rik	228846
Canis lupus familiaris	KIAA1755	485868
Homo sapiens	KIAA1755	85449
Canis lupus familiaris	SANBR	481384
Mus musculus	0610010F05Rik	71675
Homo sapiens	SANBR	84542
Homo sapiens	KIAA1958	158405
Mus musculus	E130308A19Rik	230259
Canis lupus familiaris	KIAA1958	481669
Homo sapiens	KIAA2012	100652824
Canis lupus familiaris	KIAA2012	102155450
Mus musculus	Gm973	381260
Canis lupus familiaris	KIAA2013	478228
Mus musculus	2510039O18Rik	77034
Homo sapiens	KIAA2013	90231
Homo sapiens	KIAA2026	158358
Mus musculus	9930021J03Rik	240613
Canis lupus familiaris	KIAA2026	610633
Homo sapiens	KICS2	144577
Mus musculus	BC048403	270802
Canis lupus familiaris	KICS2	474426
Canis lupus familiaris	KIDINS220	475657
Homo sapiens	KIDINS220	57498
Mus musculus	Kidins220	77480
Mus musculus	Kif11	16551
Homo sapiens	KIF11	3832
Canis lupus familiaris	KIF11	477769
Homo sapiens	KIF12	113220
Mus musculus	Kif12	16552
Canis lupus familiaris	KIF12	481686
Mus musculus	Kif13a	16553
Canis lupus familiaris	KIF13A	610516
Homo sapiens	KIF13A	63971
Mus musculus	Kif13b	16554
Homo sapiens	KIF13B	23303
Canis lupus familiaris	KIF13B	477369
Mus musculus	Kif14	381293
Canis lupus familiaris	KIF14	490248
Homo sapiens	KIF14	9928
Mus musculus	Kif15	209737
Canis lupus familiaris	KIF15	476656
Homo sapiens	KIF15	56992
Mus musculus	Kif16b	16558
Canis lupus familiaris	KIF16B	485759
Homo sapiens	KIF16B	55614
Canis lupus familiaris	KIF17	100688382
Mus musculus	Kif17	16559
Homo sapiens	KIF17	57576
Mus musculus	Kif18a	228421
Canis lupus familiaris	KIF18A	485426
Homo sapiens	KIF18A	81930
Homo sapiens	KIF18B	146909
Canis lupus familiaris	KIF18B	490932
Mus musculus	Kif18b	70218
Homo sapiens	KIF19	124602
Mus musculus	Kif19a	286942
Canis lupus familiaris	KIF19	483285
Mus musculus	Kif1a	16560
Canis lupus familiaris	KIF1A	486202
Homo sapiens	KIF1A	547
Mus musculus	Kif1b	16561
Homo sapiens	KIF1B	23095
Canis lupus familiaris	KIF1B	479605
Homo sapiens	KIF1C	10749
Mus musculus	Kif1c	16562
Canis lupus familiaris	KIF1C	489453
Homo sapiens	KIF20A	10112
Mus musculus	Kif20a	19348
Canis lupus familiaris	KIF20A	474693
Mus musculus	Kif20b	240641
Canis lupus familiaris	KIF20B	477761
Homo sapiens	KIF20B	9585
Canis lupus familiaris	KIF21A	100683402
Mus musculus	Kif21a	16564
Homo sapiens	KIF21A	55605
Mus musculus	Kif21b	16565
Homo sapiens	KIF21B	23046
Canis lupus familiaris	KIF21B	490245
Mus musculus	Kif22	110033
Homo sapiens	KIF22	3835
Canis lupus familiaris	KIF22	489938
Canis lupus familiaris	KIF23	478355
Mus musculus	Kif23	71819
Homo sapiens	KIF23	9493
Mus musculus	Kif24	109242
Homo sapiens	KIF24	347240
Canis lupus familiaris	KIF24	481585
Canis lupus familiaris	KIF25	100685956
Homo sapiens	KIF25	3834
Homo sapiens	KIF26A	26153
Canis lupus familiaris	KIF26A	490875
Mus musculus	Kif26a	668303
Mus musculus	Kif26b	269152
Canis lupus familiaris	KIF26B	490379
Homo sapiens	KIF26B	55083
Canis lupus familiaris	KIF27	484148
Homo sapiens	KIF27	55582
Mus musculus	Kif27	75050
Mus musculus	Kif2a	16563
Homo sapiens	KIF2A	3796
Canis lupus familiaris	KIF2A	478071
Canis lupus familiaris	KIF2B	102156876
Mus musculus	Kif2b	73470
Homo sapiens	KIF2B	84643
Homo sapiens	KIF2C	11004
Canis lupus familiaris	KIF2C	475382
Mus musculus	Kif2c	73804
Homo sapiens	KIF3A	11127
Mus musculus	Kif3a	16568
Canis lupus familiaris	KIF3A	474675
Mus musculus	Kif3b	16569
Canis lupus familiaris	KIF3B	485830
Homo sapiens	KIF3B	9371
Mus musculus	Kif3c	16570
Homo sapiens	KIF3C	3797
Canis lupus familiaris	KIF3C	482999
Mus musculus	Kif4	16571
Homo sapiens	KIF4A	24137
Canis lupus familiaris	KIF4A	491941
Homo sapiens	KIF4B	285643
Mus musculus	Kif5a	16572
Homo sapiens	KIF5A	3798
Canis lupus familiaris	KIF5A	474416
Canis lupus familiaris	KIF5B	100855651
Mus musculus	Kif5b	16573
Homo sapiens	KIF5B	3799
Mus musculus	Kif5c	16574
Homo sapiens	KIF5C	3800
Canis lupus familiaris	KIF5C	476144
Homo sapiens	KIF6	221458
Mus musculus	Kif6	319991
Canis lupus familiaris	KIF6	481782
Mus musculus	Kif7	16576
Homo sapiens	KIF7	374654
Canis lupus familiaris	KIF7	488734
Mus musculus	Kif9	16578
Canis lupus familiaris	KIF9	476642
Homo sapiens	KIF9	64147
Canis lupus familiaris	KIFAP3	100685317
Mus musculus	Kifap3	16579
Homo sapiens	KIFAP3	22920
Homo sapiens	KIFBP	26128
Canis lupus familiaris	KIFBP	479232
Mus musculus	Kifbp	72320
Homo sapiens	KIFC1	3833
Canis lupus familiaris	KIFC1	607916
Mus musculus	Kifc2	16581
Canis lupus familiaris	KIFC2	475128
Homo sapiens	KIFC2	90990
Mus musculus	Kifc3	16582
Homo sapiens	KIFC3	3801
Canis lupus familiaris	KIFC3	487259
Mus musculus	Kin	16588
Homo sapiens	KIN	22944
Canis lupus familiaris	KIN	478010
Homo sapiens	KIR2DL1	3802
Homo sapiens	KIR2DL3	3804
Homo sapiens	KIR2DL4	3805
Homo sapiens	KIR2DS4	3809
Homo sapiens	KIR3DL1	3811
Homo sapiens	KIR3DL2	3812
Homo sapiens	KIR3DL3	115653
Mus musculus	Kirrel	170643
Canis lupus familiaris	KIRREL1	488606
Homo sapiens	KIRREL1	55243
Mus musculus	Kirrel2	243911
Canis lupus familiaris	KIRREL2	484570
Homo sapiens	KIRREL2	84063
Canis lupus familiaris	KIRREL3	489289
Mus musculus	Kirrel3	67703
Homo sapiens	KIRREL3	84623
Canis lupus familiaris	KISS1	106558365
Mus musculus	Kiss1	280287
Homo sapiens	KISS1	3814
Mus musculus	Kiss1r	114229
Canis lupus familiaris	KISS1R	612374
Homo sapiens	KISS1R	84634
Mus musculus	Kit	16590
Homo sapiens	KIT	3815
Canis lupus familiaris	KIT	403811
Mus musculus	Kitl	17311
Canis lupus familiaris	KITLG	403507
Homo sapiens	KITLG	4254
Mus musculus	Kiz	228730
Canis lupus familiaris	KIZ	477134
Homo sapiens	KIZ	55857
Canis lupus familiaris	KL	100685604
Mus musculus	Kl	16591
Homo sapiens	KL	9365
Homo sapiens	KLB	152831
Canis lupus familiaris	KLB	479110
Mus musculus	Klb	83379
Canis lupus familiaris	KLC1	100855591
Mus musculus	Klc1	16593
Homo sapiens	KLC1	3831
Mus musculus	Klc2	16594
Canis lupus familiaris	KLC2	483715
Homo sapiens	KLC2	64837
Homo sapiens	KLC3	147700
Mus musculus	Klc3	232943
Canis lupus familiaris	KLC3	484448
Canis lupus familiaris	KLC4	474909
Mus musculus	Klc4	74764
Homo sapiens	KLC4	89953
Mus musculus	Klf10	21847
Canis lupus familiaris	KLF10	481992
Homo sapiens	KLF10	7071
Homo sapiens	KLF1	10661
Mus musculus	Klf1	16596
Canis lupus familiaris	KLF1	484924
Mus musculus	Klf11	194655
Canis lupus familiaris	KLF11	475665
Homo sapiens	KLF11	8462
Homo sapiens	KLF12	11278
Mus musculus	Klf12	16597
Canis lupus familiaris	KLF12	485493
Canis lupus familiaris	KLF13	119871187
Mus musculus	Klf13	50794
Homo sapiens	KLF13	51621
Homo sapiens	KLF14	136259
Canis lupus familiaris	KLF14	482254
Mus musculus	Klf14	619665
Homo sapiens	KLF15	28999
Canis lupus familiaris	KLF15	609067
Mus musculus	Klf15	66277
Canis lupus familiaris	KLF16	102157267
Mus musculus	Klf16	118445
Homo sapiens	KLF16	83855
Canis lupus familiaris	KLF17	100684979
Homo sapiens	KLF17	128209
Mus musculus	Klf17	75753
Canis lupus familiaris	KLF18	102152460
Homo sapiens	KLF18	105378952
Mus musculus	Zfp352	236537
Homo sapiens	KLF2	10365
Canis lupus familiaris	KLF2	111091360
Mus musculus	Klf2	16598
Mus musculus	Klf3	16599
Canis lupus familiaris	KLF3	488836
Homo sapiens	KLF3	51274
Mus musculus	Klf4	16600
Canis lupus familiaris	KLF4	481657
Homo sapiens	KLF4	9314
Mus musculus	Klf5	12224
Canis lupus familiaris	KLF5	612788
Homo sapiens	KLF5	688
Homo sapiens	KLF6	1316
Mus musculus	Klf6	23849
Canis lupus familiaris	KLF6	487151
Canis lupus familiaris	KLF7	478885
Homo sapiens	KLF7	8609
Mus musculus	Klf7	93691
Homo sapiens	KLF8	11279
Mus musculus	Klf8	245671
Canis lupus familiaris	KLF8	612672
Mus musculus	Klf9	16601
Canis lupus familiaris	KLF9	484172
Homo sapiens	KLF9	687
Homo sapiens	KLHDC10	23008
Canis lupus familiaris	KLHDC10	475195
Mus musculus	Klhdc10	76788
Homo sapiens	KLHDC1	122773
Mus musculus	Klhdc1	271005
Canis lupus familiaris	KLHDC1	490677
Homo sapiens	KLHDC2	23588
Canis lupus familiaris	KLHDC2	480314
Mus musculus	Klhdc2	69554
Homo sapiens	KLHDC3	116138
Canis lupus familiaris	KLHDC3	474907
Mus musculus	Klhdc3	71765
Mus musculus	Klhdc4	234825
Canis lupus familiaris	KLHDC4	489668
Homo sapiens	KLHDC4	54758
Homo sapiens	KLHDC7A	127707
Mus musculus	Klhdc7a	242721
Canis lupus familiaris	KLHDC7A	487409
Canis lupus familiaris	KLHDC7B	111097609
Homo sapiens	KLHDC7B	113730
Mus musculus	Klhdc7b	546648
Mus musculus	Klhdc8a	213417
Canis lupus familiaris	KLHDC8A	488571
Homo sapiens	KLHDC8A	55220
Homo sapiens	KLHDC8B	200942
Canis lupus familiaris	KLHDC8B	484771
Mus musculus	Klhdc8b	78267
Homo sapiens	KLHDC9	126823
Canis lupus familiaris	KLHDC9	478976
Mus musculus	Klhdc9	68874
Homo sapiens	KLHL10	317719
Canis lupus familiaris	KLHL10	480521
Mus musculus	Klhl10	66720
Mus musculus	Klhl11	217194
Canis lupus familiaris	KLHL11	480520
Homo sapiens	KLHL11	55175
Mus musculus	Klhl12	240756
Canis lupus familiaris	KLHL12	479996
Homo sapiens	KLHL12	59349
Canis lupus familiaris	KLHL13	492088
Mus musculus	Klhl13	67455
Homo sapiens	KLHL13	90293
Mus musculus	Klhl14	225266
Canis lupus familiaris	KLHL14	490494
Homo sapiens	KLHL14	57565
Canis lupus familiaris	KLHL1	485487
Homo sapiens	KLHL1	57626
Mus musculus	Klhl1	93688
Canis lupus familiaris	KLHL15	119868409
Mus musculus	Klhl15	236904
Homo sapiens	KLHL15	80311
Mus musculus	Klhl17	231003
Homo sapiens	KLHL17	339451
Canis lupus familiaris	KLHL17	489607
Homo sapiens	KLHL18	23276
Mus musculus	Klhl18	270201
Canis lupus familiaris	KLHL18	484783
Mus musculus	Klhl20	226541
Homo sapiens	KLHL20	27252
Canis lupus familiaris	KLHL20	480067
Homo sapiens	KLHL2	11275
Canis lupus familiaris	KLHL2	475490
Mus musculus	Klhl2	77113
Mus musculus	Klhl21	242785
Canis lupus familiaris	KLHL21	489634
Homo sapiens	KLHL21	9903
Mus musculus	Klhl22	224023
Canis lupus familiaris	KLHL22	486433
Homo sapiens	KLHL22	84861
Homo sapiens	KLHL23	151230
Mus musculus	Klhl23	277396
Canis lupus familiaris	KLHL24	478647
Homo sapiens	KLHL24	54800
Mus musculus	Klhl24	75785
Mus musculus	Klhl25	207952
Canis lupus familiaris	KLHL25	488725
Homo sapiens	KLHL25	64410
Mus musculus	Klhl26	234378
Canis lupus familiaris	KLHL26	484817
Homo sapiens	KLHL26	55295
Canis lupus familiaris	KLHL28	490668
Homo sapiens	KLHL28	54813
Mus musculus	Klhl28	66689
Homo sapiens	KLHL29	114818
Mus musculus	Klhl29	208439
Canis lupus familiaris	KLHL29	482991
Homo sapiens	KLHL30	377007
Canis lupus familiaris	KLHL30	607240
Mus musculus	Klhl30	70788
Mus musculus	Klhl31	244923
Homo sapiens	KLHL31	401265
Canis lupus familiaris	KLHL31	481846
Homo sapiens	KLHL32	114792
Mus musculus	Klhl32	212390
Canis lupus familiaris	KLHL32	481929
Mus musculus	Klhl3	100503085
Homo sapiens	KLHL3	26249
Canis lupus familiaris	KLHL3	481523
Homo sapiens	KLHL33	123103
Canis lupus familiaris	KLHL33	482556
Mus musculus	Klhl33	546611
Canis lupus familiaris	KLHL34	119868390
Mus musculus	Klhl34	245683
Homo sapiens	KLHL34	257240
Homo sapiens	KLHL35	283212
Canis lupus familiaris	KLHL35	609209
Mus musculus	Klhl35	72184
Mus musculus	Klhl36	234796
Canis lupus familiaris	KLHL36	489679
Homo sapiens	KLHL36	79786
Mus musculus	Klhl38	268807
Homo sapiens	KLHL38	340359
Canis lupus familiaris	KLHL38	609348
Homo sapiens	KLHL40	131377
Canis lupus familiaris	KLHL40	485616
Mus musculus	Klhl40	72330
Homo sapiens	KLHL41	10324
Mus musculus	Klhl41	228003
Canis lupus familiaris	KLHL41	478784
Mus musculus	Klhl42	232539
Canis lupus familiaris	KLHL42	477659
Homo sapiens	KLHL42	57542
Mus musculus	Klhl4	237010
Canis lupus familiaris	KLHL4	491999
Homo sapiens	KLHL4	56062
Homo sapiens	KLHL5	51088
Canis lupus familiaris	KLHL5	612886
Mus musculus	Klhl5	71778
Mus musculus	Klhl6	239743
Canis lupus familiaris	KLHL6	488096
Homo sapiens	KLHL6	89857
Canis lupus familiaris	KLHL7	475255
Mus musculus	Klhl7	52323
Homo sapiens	KLHL7	55975
Mus musculus	Klhl8	246293
Canis lupus familiaris	KLHL8	487847
Homo sapiens	KLHL8	57563
Canis lupus familiaris	KLHL9	100688162
Mus musculus	Klhl9	242521
Homo sapiens	KLHL9	55958
Canis lupus familiaris	KLK10	484351
Homo sapiens	KLK10	5655
Mus musculus	Klk10	69540
Homo sapiens	KLK11	11012
Mus musculus	Klk11	56538
Homo sapiens	KLK12	43849
Canis lupus familiaris	KLK12	611766
Mus musculus	Klk12	69511
Canis lupus familiaris	KLK13	100856194
Homo sapiens	KLK13	26085
Mus musculus	Klk1	16612
Homo sapiens	KLK1	3816
Canis lupus familiaris	KLK1	403942
Mus musculus	Klk14	317653
Homo sapiens	KLK14	43847
Canis lupus familiaris	KLK14	484348
Mus musculus	Klk15	317652
Homo sapiens	KLK15	55554
Homo sapiens	KLK2	3817
Homo sapiens	KLK3	354
Canis lupus familiaris	KLK4	484354
Mus musculus	Klk4	56640
Homo sapiens	KLK4	9622
Homo sapiens	KLK5	25818
Canis lupus familiaris	KLK5	484353
Mus musculus	Klk5	68668
Canis lupus familiaris	KLK6	476402
Homo sapiens	KLK6	5653
Mus musculus	Klk7	23993
Homo sapiens	KLK7	5650
Canis lupus familiaris	KLK7	611780
Homo sapiens	KLK8	11202
Mus musculus	Klk8	259277
Canis lupus familiaris	KLK9	100329125
Mus musculus	Klk9	101533
Homo sapiens	KLK9	284366
Mus musculus	Klkb1	16621
Homo sapiens	KLKB1	3818
Homo sapiens	KLLN	100144748
Mus musculus	Gm36566	102640527
Mus musculus	Klrb1	100043861
Canis lupus familiaris	KLRB1	100684789
Homo sapiens	KLRB1	3820
Homo sapiens	KLRC1	3821
Homo sapiens	KLRC2	3822
Homo sapiens	KLRC3	3823
Homo sapiens	KLRC4	8302
Homo sapiens	KLRD1	3824
Canis lupus familiaris	KLRD1	611360
Homo sapiens	KLRF1	51348
Canis lupus familiaris	KLRF1	611429
Homo sapiens	KLRF2	100431172
Homo sapiens	KLRG1	10219
Mus musculus	Klrg1	50928
Canis lupus familiaris	KLRG1	611464
Canis lupus familiaris	KLRG2	102153705
Homo sapiens	KLRG2	346689
Mus musculus	Klrg2	74253
Homo sapiens	KLRK1	22914
Mus musculus	Klrk1	27007
Canis lupus familiaris	KLRK1	611355
Canis lupus familiaris	KMO	480093
Homo sapiens	KMO	8564
Mus musculus	Kmo	98256
Mus musculus	Kmt2a	214162
Homo sapiens	KMT2A	4297
Canis lupus familiaris	KMT2A	479417
Canis lupus familiaris	KMT2B	100688666
Mus musculus	Kmt2b	75410
Homo sapiens	KMT2B	9757
Mus musculus	Kmt2c	231051
Homo sapiens	KMT2C	58508
Canis lupus familiaris	KMT2C	611094
Mus musculus	Kmt2d	381022
Canis lupus familiaris	KMT2D	486558
Homo sapiens	KMT2D	8085
Canis lupus familiaris	KMT2E	475895
Homo sapiens	KMT2E	55904
Mus musculus	Kmt2e	69188
Homo sapiens	KMT5A	387893
Canis lupus familiaris	KMT5A	610615
Mus musculus	Kmt5a	67956
Mus musculus	Kmt5b	225888
Canis lupus familiaris	KMT5B	483690
Homo sapiens	KMT5B	51111
Mus musculus	Kmt5c	232811
Canis lupus familiaris	KMT5C	484295
Homo sapiens	KMT5C	84787
Canis lupus familiaris	KNCN	100684174
Homo sapiens	KNCN	148930
Mus musculus	Kncn	654462
Canis lupus familiaris	KNDC1	491411
Mus musculus	Kndc1	76484
Homo sapiens	KNDC1	85442
Homo sapiens	KNG1	3827
Canis lupus familiaris	KNG1	478666
Canis lupus familiaris	KNL1	478260
Homo sapiens	KNL1	57082
Mus musculus	Knl1	76464
Homo sapiens	KNOP1	400506
Canis lupus familiaris	KNOP1	609090
Mus musculus	Knop1	66356
Canis lupus familiaris	KNSTRN	100856281
Mus musculus	Knstrn	51944
Homo sapiens	KNSTRN	90417
Mus musculus	Kntc1	208628
Canis lupus familiaris	KNTC1	486254
Homo sapiens	KNTC1	9735
Mus musculus	Kpna1	16646
Homo sapiens	KPNA1	3836
Canis lupus familiaris	KPNA1	478585
Mus musculus	Kpna2	16647
Homo sapiens	KPNA2	3838
Canis lupus familiaris	KPNA2	480469
Mus musculus	Kpna3	16648
Homo sapiens	KPNA3	3839
Canis lupus familiaris	KPNA3	476909
Mus musculus	Kpna4	16649
Homo sapiens	KPNA4	3840
Canis lupus familiaris	KPNA4	478680
Homo sapiens	KPNA5	3841
Canis lupus familiaris	KPNA5	484094
Mus musculus	Kpna6	16650
Homo sapiens	KPNA6	23633
Canis lupus familiaris	KPNA6	487314
Mus musculus	Kpna7	381686
Homo sapiens	KPNA7	402569
Canis lupus familiaris	KPNA7	489863
Mus musculus	Kpnb1	16211
Homo sapiens	KPNB1	3837
Canis lupus familiaris	KPNB1	491042
Canis lupus familiaris	LOC100686380	100686380
Mus musculus	Kprp	433619
Homo sapiens	KPRP	448834
Homo sapiens	KPTN	11133
Canis lupus familiaris	KPTN	612136
Mus musculus	Kptn	70394
Mus musculus	Kras	16653
Homo sapiens	KRAS	3845
Canis lupus familiaris	KRAS	403871
Canis lupus familiaris	KRBA1	610822
Mus musculus	Krba1	77827
Homo sapiens	KRBA1	84626
Canis lupus familiaris	KRBA2	100682842
Homo sapiens	KRBA2	124751
Homo sapiens	KRBOX1	100506243
Canis lupus familiaris	KRBOX4	119868431
Homo sapiens	KRBOX4	55634
Canis lupus familiaris	KRCC1	475759
Homo sapiens	KRCC1	51315
Mus musculus	Krcc1	57896
Canis lupus familiaris	KREMEN1	486340
Homo sapiens	KREMEN1	83999
Mus musculus	Kremen1	84035
Canis lupus familiaris	KREMEN2	610753
Mus musculus	Kremen2	73016
Homo sapiens	KREMEN2	79412
Mus musculus	Kri1	215194
Canis lupus familiaris	KRI1	484952
Homo sapiens	KRI1	65095
Canis lupus familiaris	KRIT1	482299
Mus musculus	Krit1	79264
Homo sapiens	KRIT1	889
Homo sapiens	KRR1	11103
Mus musculus	Krr1	52705
Canis lupus familiaris	KRR1	610093
Mus musculus	Krt10	16661
Homo sapiens	KRT10	3858
Canis lupus familiaris	KRT10	491006
Canis lupus familiaris	KRT12	100034663
Mus musculus	Krt12	268482
Homo sapiens	KRT12	3859
Mus musculus	Krt13	16663
Homo sapiens	KRT13	3860
